work_year,job_title,job_category,salary_in_usd,company_size,work_setting,salary_category
0.46116994333840255,-0.5390200213533104,-0.5802264153236867,-0.8751622455865333,-3.0728468513470846,-2.6046039466135866,1
0.46116994333840255,-0.5745663585338727,-0.9700302297117002,0.5651139251696123,0.20646894768918933,-0.6704818700482507,2
0.46116994333840255,-0.5745663585338727,-0.9700302297117002,-1.0842989313915867,0.20646894768918933,-0.6704818700482507,1
0.46116994333840255,0.4207310825218741,0.5891850278403539,0.9766756744075314,0.20646894768918933,-0.6704818700482507,2
0.46116994333840255,0.4207310825218741,0.5891850278403539,-0.9022620038440455,0.20646894768918933,-0.6704818700482507,1
0.46116994333840255,0.4207310825218741,0.5891850278403539,-0.32132676549667505,0.20646894768918933,1.263640206517085,2
0.46116994333840255,0.4207310825218741,0.5891850278403539,-0.7962057069250433,0.20646894768918933,1.263640206517085,1
0.46116994333840255,1.5937602094804328,1.3687926566163808,1.1729589701979237,0.20646894768918933,-0.6704818700482507,2
0.46116994333840255,1.5937602094804328,1.3687926566163808,-0.18361187248244826,0.20646894768918933,-0.6704818700482507,2
0.46116994333840255,-0.4679273469921856,-0.5802264153236867,0.945017078312307,0.20646894768918933,1.263640206517085,2
0.46116994333840255,-0.4679273469921856,-0.5802264153236867,0.28018656031259137,0.20646894768918933,1.263640206517085,2
0.46116994333840255,1.3804821863970584,1.3687926566163808,1.1729589701979237,0.20646894768918933,-0.6704818700482507,2
0.46116994333840255,1.3804821863970584,1.3687926566163808,-0.18361187248244826,0.20646894768918933,-0.6704818700482507,2
0.46116994333840255,0.4207310825218741,0.5891850278403539,-1.6974626205638959,0.20646894768918933,-0.6704818700482507,1
0.46116994333840255,0.4207310825218741,0.5891850278403539,-1.7948444621528066,0.20646894768918933,-0.6704818700482507,1
0.46116994333840255,-0.787844381617247,-1.3598340440997136,-0.8753521971631046,0.20646894768918933,-0.6704818700482507,1
0.46116994333840255,-0.787844381617247,-1.3598340440997136,-1.19193815811535,0.20646894768918933,-0.6704818700482507,1
0.46116994333840255,0.4207310825218741,0.5891850278403539,2.3696539025974115,0.20646894768918933,-0.6704818700482507,3
0.46116994333840255,0.4207310825218741,0.5891850278403539,1.3249202314550015,0.20646894768918933,-0.6704818700482507,3
0.46116994333840255,-1.7831418226729938,0.9789888422283674,-0.1630337850205523,0.20646894768918933,-0.6704818700482507,2
0.46116994333840255,-1.7831418226729938,0.9789888422283674,-0.4796197459727978,0.20646894768918933,-0.6704818700482507,1
0.46116994333840255,1.3804821863970584,1.3687926566163808,0.8579559390504394,0.20646894768918933,-0.6704818700482507,2
0.46116994333840255,1.3804821863970584,1.3687926566163808,-0.1282093293158053,0.20646894768918933,-0.6704818700482507,2
0.46116994333840255,-0.787844381617247,-1.3598340440997136,0.07440568569363182,0.20646894768918933,-0.6704818700482507,2
0.46116994333840255,-0.787844381617247,-1.3598340440997136,-0.6379127264489205,0.20646894768918933,-0.6704818700482507,1
0.46116994333840255,1.3804821863970584,1.3687926566163808,1.8393724180024005,0.20646894768918933,-0.6704818700482507,3
0.46116994333840255,1.3804821863970584,1.3687926566163808,0.026917791550794993,0.20646894768918933,-0.6704818700482507,2
0.46116994333840255,-1.6054101367701819,0.5891850278403539,1.1381345144931767,-3.0728468513470846,-0.6704818700482507,2
0.46116994333840255,-1.6054101367701819,0.5891850278403539,-0.2263509772110014,-3.0728468513470846,-0.6704818700482507,2
0.46116994333840255,1.3804821863970584,1.3687926566163808,1.9485945745309252,0.20646894768918933,-0.6704818700482507,3
