work_year,job_title,job_category,salary_in_usd,company_size,work_setting
0.0,1.5294117647058822,0.6666666666666666,0.48381323821630895,0.0,1
0.0,-0.7647058823529411,-2.3333333333333335,0.3023832738851931,0.0,1
0.0,-0.7647058823529411,-2.3333333333333335,-0.45048936721671623,0.0,1
0.0,0.0,-1.0,0.5294792836601953,0.0,1
0.0,0.0,-1.0,-0.16908778988682227,0.0,1
0.0,-0.5588235294117647,-2.3333333333333335,0.518371326660331,-1.0,1
0.0,-0.5588235294117647,-2.3333333333333335,-0.782493859768214,-1.0,1
0.0,0.0,-1.0,-0.2591856633301655,0.0,1
0.0,0.0,-1.0,-0.5985954605482394,0.0,1
0.0,0.0,-1.0,1.287288794539822,0.0,1
0.0,0.0,-1.0,-0.04072917566616886,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,0.40729175666168865,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.5307135011046246,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.7590437283240561,0.0,1
0.0,1.5294117647058822,0.6666666666666666,-0.009873739555434876,0.0,1
0.0,2.2058823529411766,0.0,1.29099144687311,-1.0,1
0.0,2.2058823529411766,0.0,-0.19377213877540944,-1.0,1
0.0,0.7352941176470589,0.0,0.9923108253212051,0.0,2
0.0,0.7352941176470589,0.0,0.5331819359934833,0.0,2
0.0,0.0,-1.0,0.3023832738851931,0.0,1
0.0,0.0,-1.0,-0.45048936721671623,0.0,1
0.0,0.7352941176470589,0.0,0.5294792836601953,0.0,1
0.0,0.7352941176470589,0.0,-0.16908778988682227,0.0,1
0.0,2.1470588235294117,0.0,-0.8762943855448453,0.0,2
0.0,2.1470588235294117,0.0,-0.9750317810991941,0.0,2
0.0,-1.088235294117647,0.3333333333333333,0.4544388630388902,0.0,1
0.0,-1.088235294117647,0.3333333333333333,0.010614270022092493,0.0,1
0.0,2.2058823529411766,0.0,1.7285215309233182,0.0,1
0.0,2.2058823529411766,0.0,0.5640373721042173,0.0,1
0.0,0.0,-1.0,-0.12342174444293595,0.0,1
0.0,0.0,-1.0,-1.0441479579872381,0.0,1
0.0,2.176470588235294,0.0,-0.0210063809041877,0.0,1
0.0,2.176470588235294,0.0,-0.33808918455253445,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.5307135011046246,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.8392678622119645,0.0,1
0.0,1.5294117647058822,0.6666666666666666,1.5242585438702592,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.017279044222011035,0.0,1
0.0,0.0,-1.0,-0.8841563506658603,0.0,1
0.0,0.0,-1.0,-1.0815694309023365,0.0,1
0.0,2.2058823529411766,0.0,1.7834442072004246,0.0,1
0.0,2.2058823529411766,0.0,0.16044826777581675,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.6541352455475605,0.0,2
0.0,-0.2647058823529412,-1.6666666666666667,-0.9009787344334325,0.0,2
0.0,0.0,-1.0,0.6911617688804413,0.0,1
0.0,0.0,-1.0,0.23450131444157832,0.0,1
0.0,0.0,-1.0,0.3441491922046826,0.0,2
0.0,0.0,-1.0,-0.3588734063167249,0.0,2
0.0,0.0,-1.0,0.5060291522160374,0.0,1
0.0,0.0,-1.0,-0.2468434888858719,0.0,1
0.0,0.7352941176470589,0.0,1.144736679708231,0.0,1
0.0,0.7352941176470589,0.0,0.38569295138417486,0.0,1
0.0,2.2058823529411766,0.0,0.2715278377744591,0.0,2
0.0,2.2058823529411766,0.0,-0.298680621551905,0.0,2
0.0,0.0,-1.0,1.0120583044320748,0.0,2
0.0,0.0,-1.0,0.08639522111005517,0.0,2
0.0,1.5294117647058822,0.6666666666666666,0.875060168100416,0.0,1
0.0,1.5294117647058822,0.6666666666666666,-0.3233649704404922,0.0,1
0.0,0.7352941176470589,0.0,0.9503474322106069,0.0,2
0.0,0.7352941176470589,0.0,0.08639522111005517,0.0,2
0.0,0.7352941176470589,0.0,0.08639522111005517,0.0,1
0.0,0.7352941176470589,0.0,-0.5307135011046246,0.0,1
0.0,1.5294117647058822,0.6666666666666666,1.2897572294286808,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.360391493773373,0.0,1
0.0,0.0,-1.0,0.14810609333152314,0.0,1
0.0,0.0,-1.0,-0.2838700122187527,0.0,1
0.0,0.0,-1.0,1.033040000987374,0.0,1
0.0,0.0,-1.0,-0.11971909210964787,0.0,1
0.0,0.0,-1.0,0.5060291522160374,0.0,1
0.0,0.0,-1.0,-0.2468434888858719,0.0,1
0.0,0.7352941176470589,0.0,-0.16044826777581675,0.0,1
0.0,0.7352941176470589,0.0,-0.3208965355516335,0.0,1
0.0,0.5882352941176471,0.0,0.20981696555299112,0.0,2
0.0,0.5882352941176471,0.0,-0.037026523332880784,0.0,2
0.0,0.7352941176470589,0.0,0.2838700122187527,0.0,1
0.0,0.7352941176470589,0.0,-0.8639522111005516,0.0,1
0.0,0.7352941176470589,0.0,0.5294792836601953,0.0,2
0.0,0.7352941176470589,0.0,-0.16908778988682227,0.0,2
0.0,0.0,-1.0,-0.16044826777581675,0.0,1
0.0,0.0,-1.0,-0.4813448033274502,0.0,1
0.0,0.0,-1.0,0.0,0.0,2
0.0,0.0,-1.0,-0.3332387099959271,0.0,2
0.0,2.2058823529411766,0.0,0.2715278377744591,0.0,2
0.0,2.2058823529411766,0.0,-0.298680621551905,0.0,2
0.0,2.2058823529411766,0.0,0.9503474322106069,0.0,1
0.0,2.2058823529411766,0.0,0.45666045443886305,0.0,1
0.0,0.0,-1.0,0.5060291522160374,0.0,1
0.0,0.0,-1.0,-0.2468434888858719,0.0,1
0.0,0.0,-1.0,0.8886365599891389,0.0,1
0.0,0.0,-1.0,0.703503943324735,0.0,1
0.0,0.7352941176470589,0.0,1.3576391888722956,0.0,1
0.0,0.7352941176470589,0.0,-0.14810609333152314,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.9503474322106069,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.40729175666168865,0.0,1
0.0,0.47058823529411764,-0.3333333333333333,-1.1574984880836305,0.0,2
0.0,0.47058823529411764,-0.3333333333333333,-1.3093566024462189,0.0,2
0.0,0.7352941176470589,0.0,0.826925687767671,0.0,1
0.0,0.7352941176470589,0.0,0.04936869777717438,0.0,1
0.0,0.4117647058823529,0.3333333333333333,0.5307135011046246,0.0,1
0.0,0.4117647058823529,0.3333333333333333,0.22215913999728473,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.765214815546203,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.11107956999864237,0.0,1
0.0,0.0,-1.0,0.9503474322106069,0.0,2
0.0,0.0,-1.0,0.580082198881799,0.0,2
0.0,1.5294117647058822,0.6666666666666666,0.765214815546203,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.11107956999864237,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.07405304666576157,0.0,2
0.0,-0.2647058823529412,-1.6666666666666667,-0.40729175666168865,0.0,2
0.0,0.7352941176470589,0.0,0.35792305888451426,0.0,2
0.0,0.7352941176470589,0.0,0.037026523332880784,0.0,2
0.0,0.0,-1.0,0.061710872221467976,0.0,1
0.0,0.0,-1.0,-0.5430556755489182,0.0,1
0.0,0.7352941176470589,0.0,0.08639522111005517,0.0,1
0.0,0.7352941176470589,0.0,-0.16044826777581675,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.46900262888315664,0.0,1
0.0,0.0,-1.0,-0.5430556755489182,0.0,1
0.0,0.0,-1.0,-1.1169667872085705,0.0,1
0.0,1.7352941176470589,0.6666666666666666,0.46300433210322994,0.0,2
0.0,1.7352941176470589,0.6666666666666666,-0.4281747158214334,0.0,2
0.0,1.5294117647058822,0.6666666666666666,0.826925687767671,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.04936869777717438,0.0,1
0.0,0.0,-1.0,1.8180022956444466,0.0,1
0.0,0.0,-1.0,0.6625896350419017,0.0,1
0.0,-1.2352941176470589,0.6666666666666666,0.9503474322106069,0.0,1
0.0,-1.2352941176470589,0.6666666666666666,0.40729175666168865,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.39494958221739507,0.0,1
0.0,1.5294117647058822,0.6666666666666666,-0.16044826777581675,0.0,1
0.0,-0.08823529411764706,-1.3333333333333333,0.518371326660331,0.0,1
0.0,-0.08823529411764706,-1.3333333333333333,0.08639522111005517,0.0,1
0.0,0.0,-1.0,0.02468434888858719,0.0,1
0.0,0.0,-1.0,-0.34558088444022067,0.0,1
0.0,1.4705882352941178,0.6666666666666666,-0.12342174444293595,0.0,1
0.0,1.4705882352941178,0.6666666666666666,-1.0453821754316674,0.0,1
0.0,-1.088235294117647,0.3333333333333333,-0.34558088444022067,0.0,1
0.0,-1.088235294117647,0.3333333333333333,-0.5924243733260925,0.0,1
0.0,0.0,-1.0,-0.404280266097281,0.0,1
0.0,0.0,-1.0,-1.2789948533132567,0.0,1
0.0,0.7352941176470589,0.0,-1.2319094578082768,0.0,1
0.0,0.7352941176470589,0.0,-1.3784974636831517,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.6259950878145711,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.9297113165397479,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.6259950878145711,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.9297113165397479,0.0,1
0.0,0.7352941176470589,0.0,-0.8321464275576071,-1.0,0
0.0,1.0,0.6666666666666666,1.979524332596917,0.0,2
0.0,1.0,0.6666666666666666,-0.5305036841390717,0.0,2
0.0,0.0,-1.0,1.0774718289868308,0.0,1
0.0,0.0,-1.0,-0.037026523332880784,0.0,1
0.0,0.0,-1.0,-0.2229613813361638,0.0,1
0.0,0.0,-1.0,-0.8263085790454562,0.0,1
0.0,0.7352941176470589,0.0,1.0095898695432162,0.0,1
0.0,0.7352941176470589,0.0,-0.1468718758870938,0.0,1
0.0,0.7352941176470589,0.0,1.4193500610937635,0.0,1
0.0,0.7352941176470589,0.0,0.34558088444022067,0.0,1
0.0,0.0,-1.0,0.6541352455475605,0.0,1
0.0,0.0,-1.0,-0.2715278377744591,0.0,1
0.0,0.0,-1.0,0.6516668106587018,0.0,1
0.0,0.0,-1.0,0.3517519716623675,0.0,1
0.0,0.23529411764705882,-1.3333333333333333,0.2838700122187527,0.0,1
0.0,0.23529411764705882,-1.3333333333333333,-0.8627179936561223,0.0,1
0.0,0.7352941176470589,0.0,0.9503474322106069,0.0,1
0.0,0.7352941176470589,0.0,0.20981696555299112,0.0,1
0.0,0.7352941176470589,0.0,-0.7158461177690285,0.0,1
0.0,0.7352941176470589,0.0,-0.9626896066549004,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.9503474322106069,0.0,1
0.0,1.5294117647058822,0.6666666666666666,-0.5307135011046246,0.0,1
0.0,0.7352941176470589,0.0,0.518371326660331,0.0,1
0.0,0.7352941176470589,0.0,0.11107956999864237,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.9503474322106069,0.0,1
0.0,1.5294117647058822,0.6666666666666666,-0.5307135011046246,0.0,1
0.0,0.7352941176470589,0.0,-1.16528640015798,0.0,1
0.0,0.7352941176470589,0.0,-1.2852153092331806,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.9503474322106069,0.0,1
0.0,1.5294117647058822,0.6666666666666666,-0.5307135011046246,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.9503474322106069,0.0,1
0.0,1.5294117647058822,0.6666666666666666,-0.5307135011046246,0.0,1
0.0,2.176470588235294,0.0,0.9503474322106069,0.0,1
0.0,2.176470588235294,0.0,-0.5307135011046246,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.40729175666168865,0.0,2
0.0,-0.2647058823529412,-1.6666666666666667,-0.7775569899904965,0.0,2
0.0,-0.2647058823529412,-1.6666666666666667,-1.3093566024462189,1.0,2
0.0,0.7352941176470589,0.0,0.08886365599891388,0.0,1
0.0,0.7352941176470589,0.0,-0.8886365599891389,0.0,1
0.0,0.0,-1.0,0.298680621551905,0.0,1
0.0,0.0,-1.0,-0.2715278377744591,0.0,1
0.0,0.0,-1.0,-0.12342174444293595,0.0,1
0.0,0.0,-1.0,-1.0441479579872381,0.0,1
0.0,0.7352941176470589,0.0,-0.09873739555434877,0.0,1
0.0,0.7352941176470589,0.0,-0.40729175666168865,0.0,1
0.0,0.4411764705882353,0.3333333333333333,-0.47413697345198275,0.0,1
0.0,0.4411764705882353,0.3333333333333333,-0.8537822593584538,0.0,1
0.0,0.7352941176470589,0.0,0.5481776779433001,0.0,1
0.0,0.7352941176470589,0.0,-0.35693568492897076,0.0,1
0.0,0.7352941176470589,0.0,0.5481776779433001,0.0,1
0.0,0.7352941176470589,0.0,-0.35693568492897076,0.0,1
0.0,0.0,-1.0,0.2838700122187527,0.0,1
0.0,0.0,-1.0,-0.8627179936561223,0.0,1
0.0,1.5294117647058822,0.6666666666666666,2.0167113041975737,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.3171938832183454,0.0,1
0.0,0.7352941176470589,0.0,0.5481776779433001,0.0,1
0.0,0.7352941176470589,0.0,-0.35693568492897076,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-1.357960085407847,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-1.357960085407847,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,0.2715278377744591,0.0,2
0.0,-0.2647058823529412,-1.6666666666666667,-0.037026523332880784,0.0,2
0.0,-1.088235294117647,0.3333333333333333,0.08639522111005517,0.0,2
0.0,-0.2647058823529412,-1.6666666666666667,0.2962121866630463,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.2715278377744591,0.0,1
0.0,-0.5588235294117647,-2.3333333333333335,0.518371326660331,-1.0,1
0.0,-0.5588235294117647,-2.3333333333333335,-0.782493859768214,-1.0,1
0.0,0.7352941176470589,0.0,0.5825506337706577,0.0,1
0.0,0.7352941176470589,0.0,-0.5911901558816632,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.12342174444293595,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-1.0441479579872381,0.0,1
0.0,0.0,-1.0,-0.6541352455475605,0.0,2
0.0,0.0,-1.0,-0.9009787344334325,0.0,2
0.0,0.7352941176470589,0.0,0.2838700122187527,0.0,1
0.0,0.7352941176470589,0.0,-0.8627179936561223,0.0,1
0.0,0.0,-1.0,-0.09873739555434877,0.0,1
0.0,0.0,-1.0,-0.5307135011046246,0.0,1
0.0,0.0,-1.0,0.46300433210322994,0.0,2
0.0,0.0,-1.0,-0.4281747158214334,0.0,2
0.0,1.5294117647058822,0.6666666666666666,1.863668341088333,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.6047665477703862,0.0,1
0.0,1.5294117647058822,0.6666666666666666,1.5180874566481122,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.2962121866630463,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.703503943324735,0.0,2
0.0,1.5294117647058822,0.6666666666666666,0.08639522111005517,0.0,2
0.0,-0.2647058823529412,-1.6666666666666667,0.2567172284413068,0.0,2
0.0,-0.2647058823529412,-1.6666666666666667,-0.6763511595472891,0.0,2
0.0,-0.2647058823529412,-1.6666666666666667,0.46159732421658045,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.051837132666033105,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.9297113165397479,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-1.0815694309023365,0.0,1
0.0,1.5294117647058822,0.6666666666666666,2.172222702195673,0.0,2
0.0,1.5294117647058822,0.6666666666666666,0.7775569899904965,0.0,2
0.0,0.7352941176470589,0.0,0.8886365599891389,0.0,1
0.0,0.7352941176470589,0.0,-0.012342174444293596,0.0,1
0.0,0.7352941176470589,0.0,1.5180874566481122,0.0,1
0.0,0.7352941176470589,0.0,0.2962121866630463,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.03542204065512262,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.7174506004467868,0.0,1
0.0,0.0,-1.0,0.4356787578835639,0.0,1
0.0,0.0,-1.0,-0.4640657591054392,0.0,1
0.0,-0.9411764705882353,0.0,0.9775002159880528,-1.0,1
0.0,-0.9411764705882353,0.0,-0.08639522111005517,-1.0,1
0.0,1.5294117647058822,0.6666666666666666,0.8886365599891389,0.0,1
0.0,1.5294117647058822,0.6666666666666666,-0.012342174444293596,0.0,1
0.0,2.2058823529411766,0.0,1.1971909210964788,0.0,2
0.0,2.2058823529411766,0.0,0.826925687767671,0.0,2
0.0,0.0,-1.0,-0.2591856633301655,0.0,1
0.0,0.0,-1.0,-0.5985954605482394,0.0,1
0.0,0.0,-1.0,0.08639522111005517,0.0,1
0.0,0.5294117647058824,0.0,-0.3332387099959271,0.0,1
0.0,0.5294117647058824,0.0,-0.6541352455475605,0.0,1
0.0,0.5294117647058824,0.0,0.02468434888858719,0.0,1
0.0,0.5294117647058824,0.0,-0.18513261666440395,0.0,1
0.0,0.0,-1.0,0.13576391888722955,0.0,2
0.0,0.0,-1.0,-0.20981696555299112,0.0,2
0.0,1.7352941176470589,0.6666666666666666,1.1971909210964788,0.0,1
0.0,1.7352941176470589,0.6666666666666666,0.17587598583118375,0.0,1
0.0,0.0,-1.0,0.9460276711551041,0.0,2
0.0,0.0,-1.0,-0.08639522111005517,0.0,2
0.0,0.7352941176470589,0.0,0.08639522111005517,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.45666045443886305,0.0,2
0.0,1.5294117647058822,0.6666666666666666,-0.22215913999728473,0.0,2
0.0,0.7352941176470589,0.0,1.29099144687311,-1.0,1
0.0,0.7352941176470589,0.0,-0.19377213877540944,-1.0,1
0.0,0.7352941176470589,0.0,-1.0244004788763685,0.0,1
0.0,0.7352941176470589,0.0,-1.0861113510978364,0.0,1
0.0,0.0,-1.0,1.3206126655394148,0.0,1
0.0,0.0,-1.0,-0.22215913999728473,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.580082198881799,0.0,2
0.0,1.5294117647058822,0.6666666666666666,0.3332387099959271,0.0,2
0.0,0.7352941176470589,0.0,0.7355935968798983,0.0,2
0.0,0.7352941176470589,0.0,0.31842810066277477,0.0,2
0.0,0.0,-1.0,-0.13576391888722955,0.0,2
0.0,0.0,-1.0,-0.39494958221739507,0.0,2
0.0,0.7352941176470589,0.0,0.7405304666576158,0.0,2
0.0,0.7352941176470589,0.0,-0.19747479110869753,0.0,2
0.0,-0.6470588235294118,-2.3333333333333335,-0.2220480604272861,0.0,2
0.0,-0.6470588235294118,-2.3333333333333335,-0.7363464695210002,0.0,2
0.0,-0.2647058823529412,-1.6666666666666667,-0.38013897288424275,0.0,2
0.0,-0.2647058823529412,-1.6666666666666667,-0.6319193315478321,0.0,2
0.0,1.5294117647058822,0.6666666666666666,0.703503943324735,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.20981696555299112,0.0,1
0.0,-1.2647058823529411,0.6666666666666666,0.23390889006825222,0.0,0
0.0,-0.08823529411764706,-1.3333333333333333,0.518371326660331,0.0,1
0.0,-0.08823529411764706,-1.3333333333333333,0.08639522111005517,0.0,1
0.0,0.0,-1.0,0.20981696555299112,0.0,1
0.0,0.0,-1.0,-0.16044826777581675,0.0,1
0.0,0.0,-1.0,0.02468434888858719,0.0,1
0.0,0.0,-1.0,-0.34558088444022067,0.0,1
0.0,0.7352941176470589,0.0,-0.12342174444293595,0.0,1
0.0,0.7352941176470589,0.0,-1.0453821754316674,0.0,1
0.0,0.0,-1.0,1.3699813633165892,0.0,1
0.0,0.0,-1.0,0.19747479110869753,0.0,1
0.0,0.0,-1.0,0.3332387099959271,0.0,1
0.0,0.0,-1.0,-0.7158461177690285,0.0,1
0.0,0.7352941176470589,0.0,-0.15427718055366996,0.0,1
0.0,0.7352941176470589,0.0,-0.3332387099959271,0.0,1
0.0,2.1470588235294117,0.0,-0.7602779457684855,0.0,2
0.0,2.1470588235294117,0.0,-1.2280463572072127,0.0,2
0.0,0.0,-1.0,0.3208965355516335,0.0,1
0.0,0.0,-1.0,-0.6294508966589734,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,0.2838700122187527,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.8627179936561223,0.0,1
0.0,2.2058823529411766,0.0,0.580082198881799,0.0,1
0.0,2.2058823529411766,0.0,0.2715278377744591,0.0,1
0.0,1.5294117647058822,0.6666666666666666,2.006837564642139,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.04443182799945694,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,0.08639522111005517,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.2838700122187527,0.0,1
0.0,0.0,-1.0,1.6291670266467546,0.0,1
0.0,0.0,-1.0,0.04196339311059823,0.0,1
0.0,0.7352941176470589,0.0,0.8084124261012305,0.0,1
0.0,0.7352941176470589,0.0,0.2715278377744591,0.0,1
0.0,0.7352941176470589,0.0,1.427989583204769,0.0,1
0.0,0.7352941176470589,0.0,0.3640941461066611,0.0,1
0.0,0.0,-1.0,0.08639522111005517,0.0,1
0.0,0.0,-1.0,-0.16044826777581675,0.0,1
0.0,0.0,-1.0,0.518371326660331,0.0,2
0.0,0.0,-1.0,0.08639522111005517,0.0,2
0.0,-0.2647058823529412,-1.6666666666666667,0.2838700122187527,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,-0.8627179936561223,0.0,1
0.0,-0.6470588235294118,-2.3333333333333335,0.6812880293250064,0.0,1
0.0,-0.6470588235294118,-2.3333333333333335,-0.4048233217728299,0.0,1
0.0,1.7058823529411764,0.6666666666666666,0.2838700122187527,0.0,1
0.0,1.7058823529411764,0.6666666666666666,-0.8627179936561223,0.0,1
0.0,1.7058823529411764,0.6666666666666666,0.8516100366562581,0.0,1
0.0,1.7058823529411764,0.6666666666666666,-0.6134060698813917,0.0,1
0.0,-1.2352941176470589,0.6666666666666666,0.8516100366562581,0.0,1
0.0,-1.2352941176470589,0.6666666666666666,-0.6134060698813917,0.0,1
0.0,0.0,-1.0,0.2838700122187527,0.0,1
0.0,0.0,-1.0,-0.8627179936561223,0.0,1
0.0,0.0,-1.0,0.29744640410747564,0.0,1
0.0,0.0,-1.0,-0.3900127124396776,0.0,1
0.0,0.0,-1.0,-0.12342174444293595,0.0,1
0.0,0.0,-1.0,-1.0441479579872381,0.0,1
0.0,0.7352941176470589,0.0,0.2838700122187527,0.0,2
0.0,0.7352941176470589,0.0,-0.8627179936561223,0.0,2
0.0,-0.2647058823529412,-1.6666666666666667,0.3332387099959271,0.0,1
0.0,-0.2647058823529412,-1.6666666666666667,0.02468434888858719,0.0,1
0.0,0.7352941176470589,0.0,0.8516100366562581,0.0,1
0.0,0.7352941176470589,0.0,-0.6134060698813917,0.0,1
0.0,-0.08823529411764706,-1.3333333333333333,0.3332387099959271,0.0,2
0.0,-0.08823529411764706,-1.3333333333333333,-0.09873739555434877,0.0,2
0.0,0.0,-1.0,0.02468434888858719,0.0,1
0.0,0.0,-1.0,-0.34558088444022067,0.0,1
0.0,0.0,-1.0,-0.03937153647729657,0.0,1
0.0,0.0,-1.0,-0.5884131666316972,0.0,1
0.0,2.2058823529411766,0.0,1.674833072090641,0.0,1
0.0,2.2058823529411766,0.0,0.2011774434419856,0.0,1
0.0,1.5294117647058822,0.6666666666666666,1.033040000987374,0.0,2
0.0,1.5294117647058822,0.6666666666666666,0.09997161299877813,0.0,2
0.0,0.0,-1.0,1.287288794539822,0.0,2
0.0,0.0,-1.0,-0.04072917566616886,0.0,2
0.0,0.7352941176470589,0.0,0.5553978499932118,0.0,2
0.0,0.7352941176470589,0.0,-0.04936869777717438,0.0,2
0.0,0.7352941176470589,0.0,0.08639522111005517,0.0,1
0.0,0.0,-1.0,0.20981696555299112,0.0,1
0.0,0.0,-1.0,-0.6047665477703862,0.0,1
0.0,0.20588235294117646,0.3333333333333333,-0.19747479110869753,0.0,2
0.0,0.20588235294117646,0.3333333333333333,-0.9626896066549004,0.0,2
0.0,1.4411764705882353,0.6666666666666666,1.6415092010910481,0.0,1
0.0,1.4411764705882353,0.6666666666666666,0.3826074077731015,0.0,1
0.0,-0.9411764705882353,0.0,1.4440344099823508,-1.0,1
0.0,-0.9411764705882353,0.0,-0.08639522111005517,-1.0,1
0.0,-1.088235294117647,0.3333333333333333,1.3206126655394148,0.0,2
0.0,-1.088235294117647,0.3333333333333333,0.826925687767671,0.0,2
0.0,0.7352941176470589,0.0,0.5553978499932118,0.0,2
0.0,0.7352941176470589,0.0,-0.04936869777717438,0.0,2
0.0,1.5294117647058822,0.6666666666666666,1.1725065722078916,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.40729175666168865,0.0,1
0.0,1.5294117647058822,0.6666666666666666,0.7590437283240561,0.0,1
0.0,1.5294117647058822,0.6666666666666666,-0.009873739555434876,0.0,1
0.0,0.5588235294117647,0.0,0.8516100366562581,0.0,1
0.0,0.5588235294117647,0.0,0.580082198881799,0.0,1
0.0,2.176470588235294,0.0,1.462547671648791,-1.0,1
0.0,2.176470588235294,0.0,-0.10490848277649556,-1.0,1
0.0,-0.08823529411764706,-1.3333333333333333,1.184848746652185,-1.0,1
0.0,-0.08823529411764706,-1.3333333333333333,-0.24807770633030127,-1.0,1
0.0,-1.088235294117647,0.3333333333333333,-0.34558088444022067,0.0,1
0.0,-1.088235294117647,0.3333333333333333,-0.5924243733260925,0.0,1
0.0,0.7352941176470589,0.0,0.19130370388655074,0.0,2
